"campaignid","sample","family","genus","species","length","range","date.time","location","site","depth","observer.count","observer.length","successful.count","successful.length","successful.habitat.forward","successful.habitat.backward","ZoneName","longitude","latitude","status"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",30.43802,"914.04014","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",30.43802,"914.04014","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",30.43802,"914.04014","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",28.48379,"891.95194","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",28.48379,"891.95194","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",28.48379,"891.95194","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",28.48379,"891.95194","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",31.54556,"875.43346","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",31.54556,"875.43346","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",31.54556,"875.43346","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",31.54556,"875.43346","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",32.93574,"735.61835","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",32.93574,"735.61835","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",32.93574,"735.61835","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",30.58111,"750.00536","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",30.58111,"750.00536","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",30.58111,"750.00536","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",30.58111,"750.00536","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",32.60693,"677.04168","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",32.60693,"677.04168","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",32.60693,"677.04168","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",32.60693,"677.04168","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",31.91762,"790.95981","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",31.91762,"790.95981","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",31.91762,"790.95981","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",33.61834,"871.67550","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",33.61834,"871.67550","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",33.61834,"871.67550","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",33.61834,"871.67550","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",36.88318,"846.01189","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",36.88318,"846.01189","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",36.88318,"846.01189","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Pomacentridae","Chromis","westaustralis",36.88318,"846.01189","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",215.63908,"1229.88158","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",215.63908,"1229.88158","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",201.51054,"1239.36188","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",201.51054,"1239.36188","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",147.25581,"1026.96298","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",147.25581,"1026.96298","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",195.70172,"1450.09354","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",195.70172,"1450.09354","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",164.21043,"720.69954","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",164.21043,"720.69954","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",190.79902,"1297.46709","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",190.79902,"1297.46709","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",195.27735,"1722.92138","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",195.27735,"1722.92138","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",173.59281,"1154.93402","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",184.30042,"1462.78189","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",147.15065,"1300.68630","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",164.68863,"2234.07553","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",202.9752,"1500.41122","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",184.62267,"680.79992","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",118.05894,"1633.62723","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",129.43539,"682.62904","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",196.36258,"872.68530","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",198.08658,"1427.89563","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",174.46927,"1496.05462","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",130.64009,"942.46388","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Scorpididae","Neatypus","obliquus",195.01454,"742.29258","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Serranidae","Caesioperca","rasor",202.04769,"1000.46835","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Serranidae","Caesioperca","sp",193.66475,"2777.83719","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Serranidae","Epinephelides","armatus",427.36163,"1804.83626","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Serranidae","Epinephelides","armatus",368.94425,"1749.38563","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Sparidae","Chrysophrys","auratus",423.28188,"1421.28764","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Sparidae","Chrysophrys","auratus",439.46803,"1133.23037","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Sparidae","Chrysophrys","auratus",443.32509,"1829.69648","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Sparidae","Chrysophrys","auratus",424.04663,"2033.63906","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Sparidae","Chrysophrys","auratus",481.77581,"1245.12752","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","32","Sparidae","Chrysophrys","auratus",463.29602,"1817.52351","15/03/2023 0:23",NA,NA,"44.4","Daniel Agnello","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.9283567,-34.11019667,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Austrolabrus","maculatus",54.08163,"1069.33965","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Austrolabrus","maculatus",86.39126,"1092.36634","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Choerodon","rubescens",436.05325,"3417.86855","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Coris","auricularis",268.08163,"3167.25089","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Coris","auricularis",233.21634,"2077.14948","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Coris","auricularis",187.76552,"2420.16448","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Coris","auricularis",175.89517,"1062.86426","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Coris","auricularis",426.04882,"3371.65186","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Coris","auricularis",168.19764,"1795.51608","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Coris","auricularis",216.23905,"1949.11815","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Coris","auricularis",297.53896,"1178.38589","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Coris","auricularis",185.29117,"1859.48704","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Eupetrichthys","angustipes",114.82603,"2795.71865","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",93.69956,"4111.74641","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",61.06455,"2446.76982","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",196.13687,"943.72317","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",128.43819,"1636.42450","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
"2023-03_SwC_stereo-BRUVs","34","Labridae","Ophthalmolepis","lineolata",182.08478,"2494.32217","18/03/2023 2:12",NA,NA,"43.7","Gidget Mirrabelle","Levi Peters","Yes","Yes","Yes","Yes","National Park Zone",114.8905567,-34.098625,"No-take"
