OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
EG-C01-046	2	1	628.70352	440.54688	398.29648	419.05357
EG-C01-046	3	0	1672.76382	796.74107	1356.78392	778.66071
EG-C01-046	3	1	1862.11055	794.33036	1489.44724	771.42857
EG-C01-046	4	0	1166.23116	559.28571	650.05025	532.76786
EG-C01-046	5	0	1497.88945	1058.30357	938.29146	1032.99107
EG-C01-046	5	1	1794.57286	1051.07143	1230.15075	1039.01786
EG-C01-046	6	0	920.20101	830.49107	420.90452	799.15179
EG-C01-046	6	1	787.53769	1046.25000	167.63819	1005.26786
EG-C01-046	7	0	1459.29648	523.12500	582.51256	486.96429
EG-C01-046	7	1	1177.08543	554.46429	207.43719	527.94643
EG-C01-046	8	0	592.16080	532.76786	21.70854	508.66071
EG-C01-046	8	1	846.63317	526.74107	256.88442	507.45536
EG-C01-046	9	0	698.29146	364.01786	195.37688	350.75893
EG-C01-046	9	1	1019.09548	313.39286	476.38191	290.49107
EG-C01-046	10	0	1215.67839	331.47321	539.09548	303.75000
