OpCode	ImagePtPair	Index	Lx	Ly	Rx	Ry
npz6.2	71	1	766.68070	571.34637	552.68133	569.20112
npz6.2	72	0	731.31364	495.95531	476.68133	494.74860
npz6.2	72	1	684.24890	425.96648	409.10119	427.17318
npz6.2	73	0	1045.07857	762.63687	650.45883	738.50279
npz6.2	73	1	975.08485	704.71508	573.22439	690.23464
npz6.2	74	0	719.60860	374.77612	566.12802	382.83582
npz6.2	74	1	777.53095	371.25000	610.45121	376.79104
npz6.2	75	0	670.97423	401.83240	272.73413	398.21229
npz6.2	75	1	743.38152	394.59218	364.45003	389.76536
npz6.2	76	0	1087.12696	106.18994	596.06914	83.86592
npz6.2	76	1	1192.72093	78.73743	698.04274	48.87151
npz6.2	77	0	1697.04588	251.12291	1374.46889	189.15642
npz6.2	77	1	1877.76241	212.20670	1540.40226	136.66480
npz6.2	78	0	966.63734	634.72626	767.51728	629.89944
npz6.2	78	1	1046.28536	685.40782	837.51100	663.68715
npz6.2	79	0	1529.00063	132.73743	1438.49151	84.46927
npz6.2	79	1	1642.43872	95.32961	1557.96354	30.16760
npz6.2	80	0	1066.43243	974.41341	714.41860	955.70950
npz6.2	80	1	984.37084	956.01117	635.97737	931.57542
npz6.2	81	0	1666.57448	208.75978	1560.37712	152.04469
npz6.2	81	1	1755.87681	96.53631	1647.26587	20.51397
npz6.2	82	0	1521.37398	132.43575	1434.37084	84.16760
npz6.2	82	1	1637.82904	100.15642	1554.74796	33.18436
npz6.2	83	0	436.46889	212.68156	166.23507	257.26257
npz6.2	83	1	494.09302	240.43575	106.19736	229.50838
npz6.2	84	0	676.71339	238.63687	409.07605	249.12849
npz6.2	84	1	717.44249	289.62011	463.38152	294.98324
npz6.2	85	0	1180.23884	423.55307	592.53300	392.17877
npz6.2	85	1	1275.57511	378.90503	683.04211	340.29050
npz6.2	86	0	617.87555	216.00000	259.45946	228.06704
npz6.2	86	1	692.69642	176.17877	310.14456	179.79888
npz6.2	87	0	823.34381	465.38547	494.57762	459.72067
npz6.2	87	1	891.22564	481.37430	569.39849	472.69274
npz6.2	88	0	1763.11754	526.12291	1174.20490	468.20112
npz6.2	89	0	864.11628	426.66480	656.05531	426.21229
npz6.2	89	1	929.88624	433.00000	718.20490	428.62570
npz6.2	90	0	991.43243	440.54190	830.73790	435.56425
npz6.2	90	1	1053.58202	438.12849	894.69767	432.24581
npz6.2	91	0	1808.97549	114.63687	1747.42929	32.58101
npz6.2	91	1	1871.72847	101.36313	1828.28410	7.24022
npz6.2	92	0	985.94595	499.57542	860.43997	494.74860
npz6.2	92	1	1035.42426	518.88268	906.29793	515.26257
npz6.2	93	0	1002.84098	485.09497	897.85041	481.47486
npz6.2	93	1	1049.90572	504.40223	938.88121	501.98883
npz6.2	94	0	1261.09365	626.27933	837.51100	598.52514
npz6.2	94	1	1397.46072	639.55307	977.49843	614.21229
npz6.2	95	0	836.20490	473.46927	753.37775	479.51397
npz6.2	95	1	873.61534	478.89944	793.80515	482.22905
npz6.2	96	0	966.63734	296.84916	912.33187	298.05587
npz6.2	96	1	1004.04777	282.36872	948.53551	279.95531
npz6.2	97	0	1881.38278	462.16760	1609.85544	403.03911
npz6.2	97	1	1737.77498	428.37989	1455.38655	377.69832
npz6.2	98	0	1178.02263	134.24581	1024.22564	112.82682
npz6.2	98	1	1038.03520	109.20670	893.28913	101.96648
npz6.2	99	0	799.81521	602.29609	640.80453	598.52514
npz6.2	99	1	845.67316	564.88827	685.45569	565.94413
npz6.2	100	0	1627.95726	273.92179	1380.56568	223.24022
npz6.2	100	1	1758.29038	272.71508	1513.31238	213.58659
npz6.2	101	0	941.38781	86.58101	780.74041	85.07263
npz6.2	101	1	1022.24261	64.25698	854.95789	58.82682
npz6.2	102	0	1701.26964	100.45810	1011.28850	22.92737
npz6.2	102	1	1911.55248	157.17318	1205.58140	74.81564
npz6.2	103	0	975.08485	516.46927	858.02640	511.64246
npz6.2	103	1	1024.56317	520.08939	905.09114	518.88268
npz6.2	104	0	1770.35827	468.20112	1590.54683	423.55307
npz6.2	104	1	1891.03708	465.78771	1703.98492	411.48603
npz6.2	105	0	1479.52231	257.02793	1459.00691	220.82682
npz6.2	105	1	1508.48523	206.34637	1492.79698	162.90503
npz6.2	106	0	1123.51980	616.62570	643.21810	588.87151
npz6.2	106	1	1053.52608	693.85475	581.67190	669.72067
npz6.2	107	0	1431.25079	440.44693	1226.09679	413.89944
npz6.2	107	1	1497.62414	372.87151	1285.22942	335.46369
npz6.2	108	0	1343.15525	304.08939	926.81332	266.68156
npz6.2	108	1	1461.42049	255.82123	1002.84098	208.75978
npz6.2	109	0	1035.34381	252.50279	846.68950	245.68156
npz6.2	109	1	1137.01571	225.05028	937.19862	210.08380
npz6.2	110	0	1556.75676	404.24581	1497.62414	369.25140
npz6.2	110	1	1602.61471	358.39106	1553.13639	320.98324
npz6.2	111	0	1761.91075	217.20670	1489.17662	148.42458
npz6.2	111	1	1916.37964	166.52514	1626.75047	85.67598
npz6.2	112	0	870.74041	577.93296	613.43872	575.55307
npz6.2	112	1	935.30358	542.33520	673.47643	535.43017
npz6.2	113	0	1625.54368	517.67598	1422.80327	483.88827
npz6.2	113	1	1741.39535	476.64804	1551.92960	433.20670
npz6.2	114	0	1612.26901	440.44693	1352.80955	400.62570
npz6.2	114	1	1665.36769	378.90503	1373.32495	330.63687
npz6.2	115	0	736.14079	561.11732	390.99937	549.05028
npz6.2	115	1	833.89063	530.94972	492.36958	516.46927
npz6.2	116	0	1587.52986	592.89385	1288.86549	559.05587
npz6.2	116	1	1775.78881	477.95531	1472.29730	429.63687
npz6.2	117	0	1312.98554	633.51955	920.77938	605.76536
npz6.2	117	1	1402.28787	422.34637	1031.80390	392.17877
npz6.2	118	0	943.11558	304.95536	943.11558	308.57143
